id,category_id,category,question_id,question,type,difficulty,age,players,action
54-21,54,Who Knows Me Best,21,Ямар зан хамгийн их татдаг вэ?,choice,Easy,18+,2-10,choose
54-22,54,Who Knows Me Best,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,choice,Medium,18+,2-10,choose
54-23,54,Who Knows Me Best,23,Ирээдүйгээ харвал юу мэдмээр байна?,choice,Hard,18+,2-10,choose
54-24,54,Who Knows Me Best,24,Хэнтэй road trip хийх вэ?,choice,Very Hard,18+,2-10,choose
54-25,54,Who Knows Me Best,25,Хэнтэй удаан ярилцмаар байна?,choice,Extreme,18+,2-10,choose
54-26,54,Who Knows Me Best,26,Өөрийгөө 3 үгээр тодорхойл.,choice,Easy,18+,2-10,choose
54-27,54,Who Knows Me Best,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,choice,Medium,18+,2-10,choose
54-28,54,Who Knows Me Best,28,Эндээс хэнийг илүү танимаар байна?,choice,Hard,18+,2-10,choose
54-29,54,Who Knows Me Best,29,Нэг асуулт өөрөө зохио.,choice,Very Hard,18+,2-10,choose
54-30,54,Who Knows Me Best,30,Тухгүй байвал PASS хийж болно.,choice,Extreme,18+,2-10,choose
55-01,55,Hot Seat,1,Өөрийн хамгийн том мөрөөдлөө хэл.,question,Easy,18+,2-10,answer
55-02,55,Hot Seat,2,Өөрийн нэг green flag-аа хэл.,question,Medium,18+,2-10,answer
55-03,55,Hot Seat,3,Өөрийн нэг red flag-аа хэл.,question,Hard,18+,2-10,answer
55-04,55,Hot Seat,4,Сүүлд хэзээ үнэхээр баярласан бэ?,question,Very Hard,18+,2-10,answer
55-05,55,Hot Seat,5,Хэнээс message ирэхийг хүлээдэг вэ?,question,Extreme,18+,2-10,answer
55-06,55,Hot Seat,6,Perfect weekend-ээ тайлбарла.,question,Easy,18+,2-10,answer
55-07,55,Hot Seat,7,Dream destination-оо хэл.,question,Medium,18+,2-10,answer
55-08,55,Hot Seat,8,Хамгийн их хүндэлдэг чанараа хэл.,question,Hard,18+,2-10,answer
55-09,55,Hot Seat,9,Хамгийн муу зуршлаа хэл.,question,Very Hard,18+,2-10,answer
55-10,55,Hot Seat,10,Хамгийн сайн чанараа хэл.,question,Extreme,18+,2-10,answer
55-11,55,Hot Seat,11,5 жилийн дараах өөрийгөө төсөөл.,question,Easy,18+,2-10,answer
55-12,55,Hot Seat,12,Нэг хүнийг сонгоод compliment өг.,question,Medium,18+,2-10,answer
55-13,55,Hot Seat,13,Нэг хүний first impression-ийг хэл.,question,Hard,18+,2-10,answer
55-14,55,Hot Seat,14,Нэг дуу санал болго.,question,Very Hard,18+,2-10,answer
55-15,55,Hot Seat,15,Нэг кино санал болго.,question,Extreme,18+,2-10,answer
55-16,55,Hot Seat,16,Нэг хоол сонгоод тайлбарла.,question,Easy,18+,2-10,answer
55-17,55,Hot Seat,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,question,Medium,18+,2-10,answer
55-18,55,Hot Seat,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,question,Hard,18+,2-10,answer
55-19,55,Hot Seat,19,Ямар хүнтэй амархан найзлах вэ?,question,Very Hard,18+,2-10,answer
55-20,55,Hot Seat,20,Ямар зан хамгийн их turn-off вэ?,question,Extreme,18+,2-10,answer
55-21,55,Hot Seat,21,Ямар зан хамгийн их татдаг вэ?,question,Easy,18+,2-10,answer
55-22,55,Hot Seat,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,question,Medium,18+,2-10,answer
55-23,55,Hot Seat,23,Ирээдүйгээ харвал юу мэдмээр байна?,question,Hard,18+,2-10,answer
55-24,55,Hot Seat,24,Хэнтэй road trip хийх вэ?,question,Very Hard,18+,2-10,answer
55-25,55,Hot Seat,25,Хэнтэй удаан ярилцмаар байна?,question,Extreme,18+,2-10,answer
55-26,55,Hot Seat,26,Өөрийгөө 3 үгээр тодорхойл.,question,Easy,18+,2-10,answer
55-27,55,Hot Seat,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,question,Medium,18+,2-10,answer
55-28,55,Hot Seat,28,Эндээс хэнийг илүү танимаар байна?,question,Hard,18+,2-10,answer
55-29,55,Hot Seat,29,Нэг асуулт өөрөө зохио.,question,Very Hard,18+,2-10,answer
55-30,55,Hot Seat,30,Тухгүй байвал PASS хийж болно.,question,Extreme,18+,2-10,answer
56-01,56,Spin the Wheel,1,Өөрийн хамгийн том мөрөөдлөө хэл.,challenge,Easy,18+,2-10,do
56-02,56,Spin the Wheel,2,Өөрийн нэг green flag-аа хэл.,challenge,Medium,18+,2-10,do
56-03,56,Spin the Wheel,3,Өөрийн нэг red flag-аа хэл.,challenge,Hard,18+,2-10,do
56-04,56,Spin the Wheel,4,Сүүлд хэзээ үнэхээр баярласан бэ?,challenge,Very Hard,18+,2-10,do
56-05,56,Spin the Wheel,5,Хэнээс message ирэхийг хүлээдэг вэ?,challenge,Extreme,18+,2-10,do
56-06,56,Spin the Wheel,6,Perfect weekend-ээ тайлбарла.,challenge,Easy,18+,2-10,do
56-07,56,Spin the Wheel,7,Dream destination-оо хэл.,challenge,Medium,18+,2-10,do
56-08,56,Spin the Wheel,8,Хамгийн их хүндэлдэг чанараа хэл.,challenge,Hard,18+,2-10,do
56-09,56,Spin the Wheel,9,Хамгийн муу зуршлаа хэл.,challenge,Very Hard,18+,2-10,do
56-10,56,Spin the Wheel,10,Хамгийн сайн чанараа хэл.,challenge,Extreme,18+,2-10,do
56-11,56,Spin the Wheel,11,5 жилийн дараах өөрийгөө төсөөл.,challenge,Easy,18+,2-10,do
56-12,56,Spin the Wheel,12,Нэг хүнийг сонгоод compliment өг.,challenge,Medium,18+,2-10,do
56-13,56,Spin the Wheel,13,Нэг хүний first impression-ийг хэл.,challenge,Hard,18+,2-10,do
56-14,56,Spin the Wheel,14,Нэг дуу санал болго.,challenge,Very Hard,18+,2-10,do
56-15,56,Spin the Wheel,15,Нэг кино санал болго.,challenge,Extreme,18+,2-10,do
56-16,56,Spin the Wheel,16,Нэг хоол сонгоод тайлбарла.,challenge,Easy,18+,2-10,do
56-17,56,Spin the Wheel,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,challenge,Medium,18+,2-10,do
56-18,56,Spin the Wheel,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,challenge,Hard,18+,2-10,do
56-19,56,Spin the Wheel,19,Ямар хүнтэй амархан найзлах вэ?,challenge,Very Hard,18+,2-10,do
56-20,56,Spin the Wheel,20,Ямар зан хамгийн их turn-off вэ?,challenge,Extreme,18+,2-10,do
56-21,56,Spin the Wheel,21,Ямар зан хамгийн их татдаг вэ?,challenge,Easy,18+,2-10,do
56-22,56,Spin the Wheel,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,challenge,Medium,18+,2-10,do
56-23,56,Spin the Wheel,23,Ирээдүйгээ харвал юу мэдмээр байна?,challenge,Hard,18+,2-10,do
56-24,56,Spin the Wheel,24,Хэнтэй road trip хийх вэ?,challenge,Very Hard,18+,2-10,do
56-25,56,Spin the Wheel,25,Хэнтэй удаан ярилцмаар байна?,challenge,Extreme,18+,2-10,do
56-26,56,Spin the Wheel,26,Өөрийгөө 3 үгээр тодорхойл.,challenge,Easy,18+,2-10,do
56-27,56,Spin the Wheel,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,challenge,Medium,18+,2-10,do
56-28,56,Spin the Wheel,28,Эндээс хэнийг илүү танимаар байна?,challenge,Hard,18+,2-10,do
56-29,56,Spin the Wheel,29,Нэг асуулт өөрөө зохио.,challenge,Very Hard,18+,2-10,do
56-30,56,Spin the Wheel,30,Тухгүй байвал PASS хийж болно.,challenge,Extreme,18+,2-10,do
57-01,57,Random Challenge,1,Өөрийн хамгийн том мөрөөдлөө хэл.,challenge,Easy,18+,2-10,do
57-02,57,Random Challenge,2,Өөрийн нэг green flag-аа хэл.,challenge,Medium,18+,2-10,do
57-03,57,Random Challenge,3,Өөрийн нэг red flag-аа хэл.,challenge,Hard,18+,2-10,do
57-04,57,Random Challenge,4,Сүүлд хэзээ үнэхээр баярласан бэ?,challenge,Very Hard,18+,2-10,do
57-05,57,Random Challenge,5,Хэнээс message ирэхийг хүлээдэг вэ?,challenge,Extreme,18+,2-10,do
57-06,57,Random Challenge,6,Perfect weekend-ээ тайлбарла.,challenge,Easy,18+,2-10,do
57-07,57,Random Challenge,7,Dream destination-оо хэл.,challenge,Medium,18+,2-10,do
57-08,57,Random Challenge,8,Хамгийн их хүндэлдэг чанараа хэл.,challenge,Hard,18+,2-10,do
57-09,57,Random Challenge,9,Хамгийн муу зуршлаа хэл.,challenge,Very Hard,18+,2-10,do
57-10,57,Random Challenge,10,Хамгийн сайн чанараа хэл.,challenge,Extreme,18+,2-10,do
57-11,57,Random Challenge,11,5 жилийн дараах өөрийгөө төсөөл.,challenge,Easy,18+,2-10,do
57-12,57,Random Challenge,12,Нэг хүнийг сонгоод compliment өг.,challenge,Medium,18+,2-10,do
57-13,57,Random Challenge,13,Нэг хүний first impression-ийг хэл.,challenge,Hard,18+,2-10,do
57-14,57,Random Challenge,14,Нэг дуу санал болго.,challenge,Very Hard,18+,2-10,do
57-15,57,Random Challenge,15,Нэг кино санал болго.,challenge,Extreme,18+,2-10,do
57-16,57,Random Challenge,16,Нэг хоол сонгоод тайлбарла.,challenge,Easy,18+,2-10,do
57-17,57,Random Challenge,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,challenge,Medium,18+,2-10,do
57-18,57,Random Challenge,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,challenge,Hard,18+,2-10,do
57-19,57,Random Challenge,19,Ямар хүнтэй амархан найзлах вэ?,challenge,Very Hard,18+,2-10,do
57-20,57,Random Challenge,20,Ямар зан хамгийн их turn-off вэ?,challenge,Extreme,18+,2-10,do
57-21,57,Random Challenge,21,Ямар зан хамгийн их татдаг вэ?,challenge,Easy,18+,2-10,do
57-22,57,Random Challenge,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,challenge,Medium,18+,2-10,do
57-23,57,Random Challenge,23,Ирээдүйгээ харвал юу мэдмээр байна?,challenge,Hard,18+,2-10,do
57-24,57,Random Challenge,24,Хэнтэй road trip хийх вэ?,challenge,Very Hard,18+,2-10,do
57-25,57,Random Challenge,25,Хэнтэй удаан ярилцмаар байна?,challenge,Extreme,18+,2-10,do
57-26,57,Random Challenge,26,Өөрийгөө 3 үгээр тодорхойл.,challenge,Easy,18+,2-10,do
57-27,57,Random Challenge,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,challenge,Medium,18+,2-10,do
57-28,57,Random Challenge,28,Эндээс хэнийг илүү танимаар байна?,challenge,Hard,18+,2-10,do
57-29,57,Random Challenge,29,Нэг асуулт өөрөө зохио.,challenge,Very Hard,18+,2-10,do
57-30,57,Random Challenge,30,Тухгүй байвал PASS хийж болно.,challenge,Extreme,18+,2-10,do
58-01,58,Secret Vote,1,Өөрийн хамгийн том мөрөөдлөө хэл.,vote,Easy,18+,2-10,vote
58-02,58,Secret Vote,2,Өөрийн нэг green flag-аа хэл.,vote,Medium,18+,2-10,vote
58-03,58,Secret Vote,3,Өөрийн нэг red flag-аа хэл.,vote,Hard,18+,2-10,vote
58-04,58,Secret Vote,4,Сүүлд хэзээ үнэхээр баярласан бэ?,vote,Very Hard,18+,2-10,vote
58-05,58,Secret Vote,5,Хэнээс message ирэхийг хүлээдэг вэ?,vote,Extreme,18+,2-10,vote
58-06,58,Secret Vote,6,Perfect weekend-ээ тайлбарла.,vote,Easy,18+,2-10,vote
58-07,58,Secret Vote,7,Dream destination-оо хэл.,vote,Medium,18+,2-10,vote
58-08,58,Secret Vote,8,Хамгийн их хүндэлдэг чанараа хэл.,vote,Hard,18+,2-10,vote
58-09,58,Secret Vote,9,Хамгийн муу зуршлаа хэл.,vote,Very Hard,18+,2-10,vote
58-10,58,Secret Vote,10,Хамгийн сайн чанараа хэл.,vote,Extreme,18+,2-10,vote
58-11,58,Secret Vote,11,5 жилийн дараах өөрийгөө төсөөл.,vote,Easy,18+,2-10,vote
58-12,58,Secret Vote,12,Нэг хүнийг сонгоод compliment өг.,vote,Medium,18+,2-10,vote
58-13,58,Secret Vote,13,Нэг хүний first impression-ийг хэл.,vote,Hard,18+,2-10,vote
58-14,58,Secret Vote,14,Нэг дуу санал болго.,vote,Very Hard,18+,2-10,vote
58-15,58,Secret Vote,15,Нэг кино санал болго.,vote,Extreme,18+,2-10,vote
58-16,58,Secret Vote,16,Нэг хоол сонгоод тайлбарла.,vote,Easy,18+,2-10,vote
58-17,58,Secret Vote,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,vote,Medium,18+,2-10,vote
58-18,58,Secret Vote,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,vote,Hard,18+,2-10,vote
58-19,58,Secret Vote,19,Ямар хүнтэй амархан найзлах вэ?,vote,Very Hard,18+,2-10,vote
58-20,58,Secret Vote,20,Ямар зан хамгийн их turn-off вэ?,vote,Extreme,18+,2-10,vote
58-21,58,Secret Vote,21,Ямар зан хамгийн их татдаг вэ?,vote,Easy,18+,2-10,vote
58-22,58,Secret Vote,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,vote,Medium,18+,2-10,vote
58-23,58,Secret Vote,23,Ирээдүйгээ харвал юу мэдмээр байна?,vote,Hard,18+,2-10,vote
58-24,58,Secret Vote,24,Хэнтэй road trip хийх вэ?,vote,Very Hard,18+,2-10,vote
58-25,58,Secret Vote,25,Хэнтэй удаан ярилцмаар байна?,vote,Extreme,18+,2-10,vote
58-26,58,Secret Vote,26,Өөрийгөө 3 үгээр тодорхойл.,vote,Easy,18+,2-10,vote
58-27,58,Secret Vote,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,vote,Medium,18+,2-10,vote
58-28,58,Secret Vote,28,Эндээс хэнийг илүү танимаар байна?,vote,Hard,18+,2-10,vote
58-29,58,Secret Vote,29,Нэг асуулт өөрөө зохио.,vote,Very Hard,18+,2-10,vote
58-30,58,Secret Vote,30,Тухгүй байвал PASS хийж болно.,vote,Extreme,18+,2-10,vote
59-01,59,Last Man Standing,1,Өөрийн хамгийн том мөрөөдлөө хэл.,challenge,Easy,18+,2-10,do
59-02,59,Last Man Standing,2,Өөрийн нэг green flag-аа хэл.,challenge,Medium,18+,2-10,do
59-03,59,Last Man Standing,3,Өөрийн нэг red flag-аа хэл.,challenge,Hard,18+,2-10,do
59-04,59,Last Man Standing,4,Сүүлд хэзээ үнэхээр баярласан бэ?,challenge,Very Hard,18+,2-10,do
59-05,59,Last Man Standing,5,Хэнээс message ирэхийг хүлээдэг вэ?,challenge,Extreme,18+,2-10,do
59-06,59,Last Man Standing,6,Perfect weekend-ээ тайлбарла.,challenge,Easy,18+,2-10,do
59-07,59,Last Man Standing,7,Dream destination-оо хэл.,challenge,Medium,18+,2-10,do
59-08,59,Last Man Standing,8,Хамгийн их хүндэлдэг чанараа хэл.,challenge,Hard,18+,2-10,do
59-09,59,Last Man Standing,9,Хамгийн муу зуршлаа хэл.,challenge,Very Hard,18+,2-10,do
59-10,59,Last Man Standing,10,Хамгийн сайн чанараа хэл.,challenge,Extreme,18+,2-10,do
59-11,59,Last Man Standing,11,5 жилийн дараах өөрийгөө төсөөл.,challenge,Easy,18+,2-10,do
59-12,59,Last Man Standing,12,Нэг хүнийг сонгоод compliment өг.,challenge,Medium,18+,2-10,do
59-13,59,Last Man Standing,13,Нэг хүний first impression-ийг хэл.,challenge,Hard,18+,2-10,do
59-14,59,Last Man Standing,14,Нэг дуу санал болго.,challenge,Very Hard,18+,2-10,do
59-15,59,Last Man Standing,15,Нэг кино санал болго.,challenge,Extreme,18+,2-10,do
59-16,59,Last Man Standing,16,Нэг хоол сонгоод тайлбарла.,challenge,Easy,18+,2-10,do
59-17,59,Last Man Standing,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,challenge,Medium,18+,2-10,do
59-18,59,Last Man Standing,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,challenge,Hard,18+,2-10,do
59-19,59,Last Man Standing,19,Ямар хүнтэй амархан найзлах вэ?,challenge,Very Hard,18+,2-10,do
59-20,59,Last Man Standing,20,Ямар зан хамгийн их turn-off вэ?,challenge,Extreme,18+,2-10,do
59-21,59,Last Man Standing,21,Ямар зан хамгийн их татдаг вэ?,challenge,Easy,18+,2-10,do
59-22,59,Last Man Standing,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,challenge,Medium,18+,2-10,do
59-23,59,Last Man Standing,23,Ирээдүйгээ харвал юу мэдмээр байна?,challenge,Hard,18+,2-10,do
59-24,59,Last Man Standing,24,Хэнтэй road trip хийх вэ?,challenge,Very Hard,18+,2-10,do
59-25,59,Last Man Standing,25,Хэнтэй удаан ярилцмаар байна?,challenge,Extreme,18+,2-10,do
59-26,59,Last Man Standing,26,Өөрийгөө 3 үгээр тодорхойл.,challenge,Easy,18+,2-10,do
59-27,59,Last Man Standing,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,challenge,Medium,18+,2-10,do
59-28,59,Last Man Standing,28,Эндээс хэнийг илүү танимаар байна?,challenge,Hard,18+,2-10,do
59-29,59,Last Man Standing,29,Нэг асуулт өөрөө зохио.,challenge,Very Hard,18+,2-10,do
59-30,59,Last Man Standing,30,Тухгүй байвал PASS хийж болно.,challenge,Extreme,18+,2-10,do
